name,department_name,program_name,type_of_degree_course,standard_period_of_study,total_credits,teaching_profile,interdisciplinarity,credits_for_laboratory_practicals,excursions,number_of_students,first_year_students_per_year,graduates_per_year,graduations_in_appropriate_time,gender_balance,url,proportion_of_international_students,share_of_foreign_language_courses,applicants/places_ratio,subject_orientation,practical_elements_in_the_degree_course,mandatory_study_period_abroad,combined_study_programme_with_foreign_hei,international_orientation:_studies_abroad,international_orientation:_students_mobility,international_orientation:_share_in_foreign_language,international_orientation_of_the_degree_course,contact_with_work_environment:_internships,contact_with_work_environment:_case_studies,contact_with_work_environment:_external_staff_members,contact_with_work_environment:_theses_in_cooperation_with_work_environment,contact_with_work_environment,mode_of_admission,contact_with_work_environment:_excursions,study_duration_median,share_of_ects_in_international_law,key_skills,admission_requirements,international_orientation:_credits_for_courses_in_intercultural_competence,preliminary_internship,coursework_composition,credits_aquired_at_the_practice_partner,extent_of_interlinking_of_this_programme,extent_of_interlinking:_study_contents,extent_of_interlinking:_support,extent_of_interlinking:_institutionel_level,cooperative_education:_contact_persons,cooperative_education:_outcome_control,cooperative_education:_content_linking,cooperative_education:_courses,cooperative_education:_student_exchange_in_theory/practical_phase,cooperative_education:_selection_process,cooperative_education:_salary,number_of_credits_for_international_law,dual_course_of_study:_success_rate,dual_course_of_study:_contract_modalities,scope_of_compulsory_laboratory_courses
Fachhochschule Münster,Fachbereich Wirtschaft at the FH Münster,International Marketing and Sales (M.A.),,4semesters,120,,,,,122,52,43,44.7%,13:87[%m:%f],https://ranking.zeit.de/che/en/studiengang/38491,11.0%,100.0%,,,39 ECTS max. countable for practice-oriented courses,mandatory,"yes,  joint programme degree is optional",3/4points,2/3points,3/3points,9/12points,0/4points,3/3points,2/3points,1/2points,6/12points,"limited number of places, 25 places",,,,,,1/2Points,,,,,,,,,,,,,,,,,,
Fachhochschule Münster,Fachbereich Wirtschaft at the FH Münster,International Supply Chain Management (MSCM),"Presence learning programme, dual with integration in working life, extra-occupational or part-time programme",6semesters,120,,,,,30,<10,no data,no data,,https://ranking.zeit.de/che/en/studiengang/25649,7.0%,60.0%,,,8 weeks practice/internship outside university mandatory; 30 ECTS max. countable for practice-oriented courses,not mandatory; credits countable,no,,,,not ranked,,,,,not ranked,"limited number of places, 25 places",,,,,,,,,,,,,,,,,,,,,,,,
Fachhochschule Münster,Fachbereich Wirtschaft at the FH Münster,Logistics (M.Sc.),,4semesters,120,,,,,57,20,22,52.3%,44:56[%m:%f],https://ranking.zeit.de/che/en/studiengang/14013,2.0%,2.5%,,,15 weeks practice/internship outside university mandatory; 42 ECTS max. countable for practice-oriented courses,not mandatory; credits countable,no,1/4points,1/3points,0/3points,2/12points,2/4points,3/3points,2/3points,1/2points,8/12points,"limited number of places, 25 places",,,,,,0/2Points,,,,,,,,,,,,,,,,,,
Fachhochschule Münster,Fachbereich Wirtschaft at the FH Münster,"Business Administration and Taxation (B.A., dual course)","Dual presence learning programme, with integration in apprenticeship, part-time programm or extra-occupational",8semesters,180,,,,,134,50,no graduates yet,,41:59[%m:%f],https://ranking.zeit.de/che/en/studiengang/38212,0.0%,3.5%,,,,no study abroad intended,no,,,,,,,,,,number of places not limited,,,,,,,,,10,7/10points,2/4points,2/3points,3/3points,academic contact person; organisational and professional contact person at the practice partner,individual,"coordination of theoretical phase and practical phase in the training plan is mandatory, training content is mandatory at the practical partner",only dual students in the study programme,,students are selected exclusively by the practice partner,the average monthly remuneration paid to first-year students in the first semester was above the maximum Bafög amount,,no data,"Limited contract, with optional extension; Payment continuously; Exsisting standards for contract modalities",
Fachhochschule Münster,Fachbereich Wirtschaft at the FH Münster,"Business Administration VWA (B.A., cooperate education)","Dual presence learning programme, with integration in apprenticeship, part-time programm or extra-occupational",7semesters,180,,,,,26,13,97,,46:54[%m:%f],https://ranking.zeit.de/che/en/studiengang/25430,0.0%,3.5%,,,,not mandatory; credits countable,no,,,,,,,,,,number of places not limited,,,,,,,,,15,8/10points,2/4points,3/3points,3/3points,academic contact person; organisational and professional contact person at the practice partner,Outcome control in the form of project reports and reflection,"coordination of theoretical phase and practical phase in the training plan is mandatory, training content is mandatory at the practical partner",only dual students in the study programme,,students are selected exclusively by the practice partner,the average monthly remuneration paid to first-year students in the first semester was in the range of the maximum Bafög amount,,90.0%,"Limited contract, with optional extension; Payment continuously; Exsisting standards for contract modalities",
Fachhochschule Münster,Fachbereich Wirtschaft at the FH Münster,"Business Administration (B.A., career-integrated)","Dual presence learning programme, with integration in apprenticeship, part-time programm or extra-occupational",7semesters,180,,,,,160,67,no data,,47:53[%m:%f],https://ranking.zeit.de/che/en/studiengang/41672,0.0%,3.5%,,,,not mandatory; credits countable,no,,,,,,,,,,number of places not limited,,,,,,,,,15,not ranked,,,,academic contact person at the university and organisational contact person at the practice partner,Outcome control in the form of project reports and reflection,"No coordination of theoretical phase and practical phase in the working plan, no training content specified at the practical partner",only dual students in the study programme,,students are selected exclusively by the practice partner,the average monthly remuneration paid to first-year students in the first semester was in the range of the maximum Bafög amount,,no data,"Limited contract, with optional extension; Payment continuously; Exsisting standards for contract modalities",
Fachhochschule Münster,Fachbereich Wirtschaft at the FH Münster,Digital Business & Innovation Management (M.A.),,4semesters,120,,,,,no students yet,no students yet,no data,no data,,https://ranking.zeit.de/che/en/studiengang/41674,no data,no data,,,,not mandatory; credits countable,no data,,,,not ranked,,,,,not ranked,"limited number of places, 25 places",,,,,,,,,,,,,,,,,,,,,,,,
Fachhochschule Münster,Fachbereich Wirtschaft at the FH Münster,Taxation (M.A.),"Presence learning programm, part-time programme",5semesters,120,,,,,no students yet,no students yet,no data,no data,,https://ranking.zeit.de/che/en/studiengang/41675,no data,0.0%,,,15 weeks practice/internship outside university mandatory;,not mandatory; credits countable,no,,,,not ranked,,,,,not ranked,number of places not limited,,,,,,,,,,,,,,,,,,,,,,,,
Fachhochschule Münster,Fachbereich Wirtschaft at the FH Münster,"Accounting, Controlling, Finance (M.A.)",,4semesters,120,,,,,41,17,21,61.0%,68:32[%m:%f],https://ranking.zeit.de/che/en/studiengang/41673,0.0%,5.0%,,,28 ECTS max. countable for practice-oriented courses,not mandatory; credits countable,no,1/4points,1/3points,1/3points,4/12points,0/4points,2/3points,2/3points,1/2points,5/12points,"limited number of places, 25 places",,,,,,1/2Points,,,,,,,,,,,,,,,,,,
Fachhochschule Münster,Fachbereich Wirtschaft at the FH Münster,Business Informatics (B.Sc.),"Presence learning programme; full-time programme, more oriented towards computing",6semesters,180,,,,,257,58,39,76.6%,89:11[%m:%f],https://ranking.zeit.de/che/en/studiengang/25108,7.0%,0.0%,,,24 weeks practice/internship outside university mandatory; 26 ECTS max. countable for practice-oriented courses,not mandatory; credits countable,no,1/5points,1/3points,0/3points,3/13points,4/4points,2/3points,0/3points,2/2points,8/12points,number of places not limited,,,,,,1/2Points,,,,,,,,,,,,,,,,,,
Fachhochschule Münster,Fachbereich Wirtschaft at the FH Münster,Business Informatics (M.Sc.),"Presence learning programme; full-time programme, more oriented towards computing",4semesters,120,,,,,36,13,14,85.7%,92:8[%m:%f],https://ranking.zeit.de/che/en/studiengang/32229,0.0%,4.0%,,,46 ECTS max. countable for practice-oriented courses,not mandatory; credits countable,no,1/5points,0/3points,0/3points,1/13points,0/4points,3/3points,0/3points,2/2points,5/12points,"limited number of places, 15 places",,,,,,0/2Points,,,,,,,,,,,,,,,,,,
Fachhochschule Münster,Fachbereich Wirtschaft at the FH Münster,Business informatics in part-time (M.Sc.),"Presence learning programme, extra-occupational or part-time programme, more oriented towards computing",6semesters,120,,,,,14,<10,no data,no data,86:14[%m:%f],https://ranking.zeit.de/che/en/studiengang/42605,0.0%,4.0%,,,46 ECTS max. countable for practice-oriented courses,not mandatory; credits countable,no,,,,not ranked,,,,,not ranked,"limited number of places, 5 places",,,,,,,,,,,,,,,,,,,,,,,,
Fachhochschule Münster,Fachbereich Bauingenieurwesen at the FH Münster,Civil Engineering (B.Eng.),"presence learning programme with detailed practice, full-time",6semesters,180,,,,no mandatory excursions,907,218,156,68.2%,78:22[%m:%f],https://ranking.zeit.de/che/en/studiengang/35190,6.0%,1.0%,,Civil Engineering,8 weeks practice/internship outside the university obligatory; 7 ECTS max. permissible for practice-oriented courses,not scheduled,no,0/4points,1/2points,0/3points,1/9points,4/4points,1/3points,1/2points,2/2points,8/12points,"limited number of places, 210 places",0/1points,7.0semesters,,,,,,,,,,,,,,,,,,,,,,
Fachhochschule Münster,Fachbereich Bauingenieurwesen at the FH Münster,Building and Conservation (B),"presence learning programme, full-time",6semesters,180,,,,no mandatory excursions,94,27,14,85.2%,77:23[%m:%f],https://ranking.zeit.de/che/en/studiengang/35191,0.0%,0.0%,,Civil Engineering,30 weeks practice/internship outside the university obligatory; 36 ECTS max. permissible for practice-oriented courses,not scheduled,no,0/4points,0/2points,0/3points,0/9points,4/4points,3/3points,1/2points,2/2points,10/12points,"limited number of places, 25 places",0/1points,7.0semesters,,,,,,,,,,,,,,,,,,,,,,
Fachhochschule Münster,Fachbereich Bauingenieurwesen at the FH Münster,"Construction Site Management (B.Eng., part time)","presence learning programme, extra-occupational",8semesters,180,,,,no mandatory excursions,39,17,<10,"not calculated, <10 graduates/year",87:13[%m:%f],https://ranking.zeit.de/che/en/studiengang/35192,0.0%,0.0%,,Civil Engineering,27 weeks practice/internship outside the university obligatory; 31 ECTS max. permissible for practice-oriented courses,not scheduled,no,,,,Not ranked,4/4points,3/3points,1/2points,2/2points,10/12points,"limited number of places, 25 places",0/1points,"not calculated, <10 graduates/year",,,,,,,,,,,,,,,,,,,,,,
Fachhochschule Münster,Fachbereich Bauingenieurwesen at the FH Münster,Civil Engineering (M.Sc.),"presence learning programme, full-time",4semesters,120,,,,no mandatory excursions,322,74,68,28.7%,68:32[%m:%f],https://ranking.zeit.de/che/en/studiengang/35193,4.0%,3.0%,,Civil Engineering,18 weeks practice/internship outside the university obligatory; 20 ECTS max. permissible for practice-oriented courses,not scheduled,no,0/4points,0/2points,0/3points,0/9points,2/4points,2/3points,1/2points,2/2points,7/12points,"limited number of places, 80 places",0/1points,6.0semesters,,,,,,,,,,,,,,,,,,,,,,
Fachhochschule Münster,Fachbereich Bauingenieurwesen at the FH Münster,"Civil Engineering (B.Eng., cooperate education)","cooperative education programme, vocational training integrated",8semesters,180,,,,no mandatory excursions,93,41,no graduates until WS 2017/18,,82:18[%m:%f],https://ranking.zeit.de/che/en/studiengang/37910,0.0%,1.0%,,Civil Engineering,,not scheduled,no data,,,,,,,,,,number of places not limited,,,,,,,,,0,4/10points,1/4points,2/3points,1/3points,Academic contact person at the university. Institutional contact person at the practice partner Professional contact person at the practice partner.,No joint outcome control with the practice partner,The timing of the theoretical and practical phases is mandatory and recorded in the training plan. No contents to be carried out at the practice partner should be recorded in the training plan.,Courses between dual and non-dual students are not separated,no data,There is a selection procedure at the university as well as at the practice partner,Average salary remuneration at the beginning is below the maximum BafÖG amount. There is no fixed minimum salary. Salary does not include tuition fees.,,,,
Hochschule Niederrhein,Fachbereich 01 Chemie at the HS Niederrhein/Krefeld,Chemistry and Biotechnology (B.Sc.),"presence learning programme, full-time",6semesters,180,"162 credits in mandatory modules, 18 credits in compulsory elective modules",,,,295,78,35,45.7%,51:49[%m:%f],https://ranking.zeit.de/che/en/studiengang/35967,3.0%,0.0%,,Chemical Engineering,16 weeks practice/internship outside the university obligatory; 15 ECTS max. permissible for non-obligatory internships,no data,no,1/4points,0/2points,0/3points,1/9points,2/4points,0/3points,0/2points,2/2points,4/11points,number of places not limited,,8.5semesters,,,,,,,,,,,,,,,,,,,,,,42h/week
Hochschule Niederrhein,Fachbereich 01 Chemie at the HS Niederrhein/Krefeld,Chemical Engineering (B.Eng.),"presence learning programme, full-time",6semesters,180,"162 credits in mandatory modules, 18 credits in compulsory elective modules",,,,256,74,25,62.0%,66:34[%m:%f],https://ranking.zeit.de/che/en/studiengang/35968,4.0%,0.0%,,Chemical Engineering,16 weeks practice/internship outside the university obligatory; 15 ECTS max. permissible for non-obligatory internships,no data,no,1/4points,0/2points,0/3points,1/9points,2/4points,0/3points,0/2points,2/2points,4/11points,number of places not limited,,8.5semesters,,,,,,,,,,,,,,,,,,,,,,42h/week
Hochschule Niederrhein,Fachbereich 01 Chemie at the HS Niederrhein/Krefeld,"Chemistry and Biotechnology (B, cooperative, dual subject)","presence learning programme, full-time, also extra-occupational",8semesters,180,"162 credits in mandatory modules, 18 credits in compulsory elective modules",,,,24,2,10,not calculated because <10 graduates in one of the years surveyed,67:33[%m:%f],https://ranking.zeit.de/che/en/studiengang/35969,0.0%,0.0%,,Chemical Engineering,16 weeks practice/internship outside the university obligatory; 15 ECTS max. permissible for non-obligatory internships,no data,no,,,,Not ranked,2/4points,0/3points,0/2points,2/2points,4/11points,number of places not limited,,not calculated because <10 graduates in one of the years surveyed,,,,,,,,,,,,,,,,,,,,,,42h/week
Hochschule Niederrhein,Fachbereich 01 Chemie at the HS Niederrhein/Krefeld,"Chemical Engineering (B, dual)","presence learning programme, full-time, also extra-occupational",8semesters,180,"162 credits in mandatory modules, 18 credits in compulsory elective modules",,,,52,9,28,96.4%,71:29[%m:%f],https://ranking.zeit.de/che/en/studiengang/35970,0.0%,0.0%,,Chemical Engineering,16 weeks practice/internship outside the university obligatory; 15 ECTS max. permissible for non-obligatory internships,no data,no,,,,Not ranked,2/4points,0/3points,0/2points,2/2points,4/11points,number of places not limited,,8.1semesters,,,,,,,,,,,,,,,,,,,,,,42h/week
Hochschule Niederrhein,Fachbereich 01 Chemie at the HS Niederrhein/Krefeld,Applied Chemistry (M.Sc.),"presence learning programme, full-time",4semesters,120,no data,,,,62,27,29,75.9%,63:37[%m:%f],https://ranking.zeit.de/che/en/studiengang/35971,0.0%,0.0%,,Chemical Engineering,4 weeks practice/internship outside the university obligatory; 6 ECTS max. permissible for non-obligatory internships,no data,no,1/4points,0/2points,0/3points,1/9points,0/4points,0/3points,0/2points,2/2points,2/11points,number of places not limited,,4.8semesters,,,,,,,,,,,,,,,,,,,,,,27h/week
Hochschule Niederrhein,Fachbereich 01 Chemie at the HS Niederrhein/Krefeld,Chemical Engineering (M.Eng.),"presence learning programme, full-time",4semesters,120,no data,,,,62,22,21,78.6%,73:27[%m:%f],https://ranking.zeit.de/che/en/studiengang/35972,10.0%,0.0%,,Chemical Engineering,4 weeks practice/internship outside the university obligatory; 6 ECTS max. permissible for non-obligatory internships,no data,no,1/4points,2/2points,0/3points,3/9points,0/4points,0/3points,0/2points,2/2points,2/11points,number of places not limited,,<10 graduates in WS 2017/18,,,,,,,,,,,,,,,,,,,,,,27h/week
Hochschule Niederrhein,Fachbereich 01 Chemie at the HS Niederrhein/Krefeld,"Chemical Engineering (M.Eng., part time)",presence learning programme,5semesters,120,no data,,,,19,5,<10,"not calculated, <10 graduates/year",53:47[%m:%f],https://ranking.zeit.de/che/en/studiengang/35973,0.0%,0.0%,,Chemical Engineering,4 weeks practice/internship outside the university obligatory; 6 ECTS max. permissible for non-obligatory internships,no data,no,1/4points,0/2points,0/3points,1/9points,0/4points,0/3points,0/2points,2/2points,2/11points,number of places not limited,,< 10 graduates,,,,,,,,,,,,,,,,,,,,,,27h/week
Hochschule Niederrhein,Fachbereich 01 Chemie at the HS Niederrhein/Krefeld,"Chemistry and Bioengineering (B.Sc., part-time)",presence learning programme,10semesters,180,"162 credits in mandatory modules, 18 credits in compulsory elective modules",,,,18,7,no graduates until WS 2017/18,no graduates until WS 2017/18,33:67[%m:%f],https://ranking.zeit.de/che/en/studiengang/41063,0.0%,0.0%,,Chemical Engineering,16 weeks practice/internship outside the university obligatory; 15 ECTS max. permissible for non-obligatory internships,no data,no,,,,Not ranked,2/4points,0/3points,0/2points,2/2points,4/11points,number of places not limited,,no graduates until WS 2017/18,,,,,,,,,,,,,,,,,,,,,,42h/week
Hochschule Niederrhein,Fachbereich 01 Chemie at the HS Niederrhein/Krefeld,"Chemical Engineering (B.Eng., part-time)",presence learning programme,10semesters,180,"162 credits in mandatory modules, 18 credits in compulsory elective modules",,,,33,14,no graduates until WS 2017/18,no graduates until WS 2017/18,64:36[%m:%f],https://ranking.zeit.de/che/en/studiengang/41064,0.0%,0.0%,,Chemical Engineering,4 weeks practice/internship outside the university obligatory; 6 ECTS max. permissible for non-obligatory internships,no data,no,,,,Not ranked,0/4points,0/3points,0/2points,2/2points,2/11points,number of places not limited,,no graduates until WS 2017/18,,,,,,,,,,,,,,,,,,,,,,42h/week
